Time,Node,ID,Ax,Ay,Az,Gx,Gy,Gz,Activity
188.0,2,1,3.08,0.0,9.8,0.0,0.0,0.0,WALK
188.0,3,1,3.18,0.0,9.8,0.0,0.0,0.0,WALK
188.0,4,1,3.2800000000000002,0.0,9.8,0.0,0.0,0.0,WALK
189.0,1,1,2.99,0.0,9.8,0.0,0.0,0.0,WALK
189.0,2,1,3.0900000000000003,0.0,9.8,0.0,0.0,0.0,WALK
189.0,3,1,3.1900000000000004,0.0,9.8,0.0,0.0,0.0,WALK
189.0,4,1,3.29,0.0,9.8,0.0,0.0,0.0,WALK
190.0,1,1,3.0,0.0,9.8,0.0,0.0,0.0,WALK
190.0,2,1,3.1,0.0,9.8,0.0,0.0,0.0,WALK
190.0,3,1,3.2,0.0,9.8,0.0,0.0,0.0,WALK
190.0,4,1,3.3000000000000003,0.0,9.8,0.0,0.0,0.0,WALK
191.0,1,1,3.0100000000000002,0.0,9.8,0.0,0.0,0.0,WALK
191.0,2,1,3.1100000000000003,0.0,9.8,0.0,0.0,0.0,WALK
191.0,3,1,3.21,0.0,9.8,0.0,0.0,0.0,WALK
191.0,4,1,3.31,0.0,9.8,0.0,0.0,0.0,WALK
192.0,1,1,3.02,0.0,9.8,0.0,0.0,0.0,WALK
192.0,2,1,3.12,0.0,9.8,0.0,0.0,0.0,WALK
192.0,3,1,3.2199999999999998,0.0,9.8,0.0,0.0,0.0,WALK
192.0,4,1,3.32,0.0,9.8,0.0,0.0,0.0,WALK
193.0,1,1,3.03,0.0,9.8,0.0,0.0,0.0,WALK
193.0,2,1,3.13,0.0,9.8,0.0,0.0,0.0,WALK
193.0,3,1,3.23,0.0,9.8,0.0,0.0,0.0,WALK
193.0,4,1,3.33,0.0,9.8,0.0,0.0,0.0,WALK
194.0,1,1,3.04,0.0,9.8,0.0,0.0,0.0,WALK
194.0,2,1,3.14,0.0,9.8,0.0,0.0,0.0,WALK
194.0,3,1,3.24,0.0,9.8,0.0,0.0,0.0,WALK
194.0,4,1,3.34,0.0,9.8,0.0,0.0,0.0,WALK
195.0,1,1,3.05,0.0,9.8,0.0,0.0,0.0,WALK
195.0,2,1,3.15,0.0,9.8,0.0,0.0,0.0,WALK
195.0,3,1,3.25,0.0,9.8,0.0,0.0,0.0,WALK
195.0,4,1,3.35,0.0,9.8,0.0,0.0,0.0,WALK
196.0,1,1,3.06,0.0,9.8,0.0,0.0,0.0,WALK
196.0,2,1,3.16,0.0,9.8,0.0,0.0,0.0,WALK
196.0,3,1,3.26,0.0,9.8,0.0,0.0,0.0,WALK
196.0,4,1,3.36,0.0,9.8,0.0,0.0,0.0,WALK
197.0,1,1,3.07,0.0,9.8,0.0,0.0,0.0,WALK
197.0,2,1,3.17,0.0,9.8,0.0,0.0,0.0,WALK
197.0,3,1,3.27,0.0,9.8,0.0,0.0,0.0,WALK
197.0,4,1,3.37,0.0,9.8,0.0,0.0,0.0,WALK
198.0,1,1,3.08,0.0,9.8,0.0,0.0,0.0,WALK
198.0,2,1,3.18,0.0,9.8,0.0,0.0,0.0,WALK
198.0,3,1,3.2800000000000002,0.0,9.8,0.0,0.0,0.0,WALK
198.0,4,1,3.38,0.0,9.8,0.0,0.0,0.0,WALK
199.0,1,1,3.09,0.0,9.8,0.0,0.0,0.0,WALK
199.0,2,1,3.19,0.0,9.8,0.0,0.0,0.0,WALK
199.0,3,1,3.29,0.0,9.8,0.0,0.0,0.0,WALK
199.0,4,1,3.39,0.0,9.8,0.0,0.0,0.0,WALK
200.0,1,1,3.1,0.0,9.8,0.0,0.0,0.0,WALK
200.0,2,1,3.2,0.0,9.8,0.0,0.0,0.0,WALK
200.0,3,1,3.3,0.0,9.8,0.0,0.0,0.0,WALK
200.0,4,1,3.4,0.0,9.8,0.0,0.0,0.0,WALK
201.0,1,1,3.1100000000000003,0.0,9.8,0.0,0.0,0.0,WALK
201.0,2,1,3.2100000000000004,0.0,9.8,0.0,0.0,0.0,WALK
201.0,3,1,3.3100000000000005,0.0,9.8,0.0,0.0,0.0,WALK
201.0,4,1,3.41,0.0,9.8,0.0,0.0,0.0,WALK
202.0,1,1,3.12,0.0,9.8,0.0,0.0,0.0,WALK
202.0,2,1,3.22,0.0,9.8,0.0,0.0,0.0,WALK
202.0,3,1,3.3200000000000003,0.0,9.8,0.0,0.0,0.0,WALK
202.0,4,1,3.42,0.0,9.8,0.0,0.0,0.0,WALK
203.0,1,1,3.1300000000000003,0.0,9.8,0.0,0.0,0.0,WALK
203.0,2,1,3.2300000000000004,0.0,9.8,0.0,0.0,0.0,WALK
203.0,3,1,3.33,0.0,9.8,0.0,0.0,0.0,WALK
203.0,4,1,3.43,0.0,9.8,0.0,0.0,0.0,WALK
204.0,1,1,3.14,0.0,9.8,0.0,0.0,0.0,WALK
204.0,2,1,3.24,0.0,9.8,0.0,0.0,0.0,WALK
204.0,3,1,3.34,0.0,9.8,0.0,0.0,0.0,WALK
204.0,4,1,3.44,0.0,9.8,0.0,0.0,0.0,WALK
205.0,1,1,3.15,0.0,9.8,0.0,0.0,0.0,WALK
205.0,2,1,3.25,0.0,9.8,0.0,0.0,0.0,WALK
205.0,3,1,3.3499999999999996,0.0,9.8,0.0,0.0,0.0,WALK
205.0,4,1,3.4499999999999997,0.0,9.8,0.0,0.0,0.0,WALK
206.0,1,1,3.16,0.0,9.8,0.0,0.0,0.0,WALK
206.0,2,1,3.2600000000000002,0.0,9.8,0.0,0.0,0.0,WALK
206.0,3,1,3.3600000000000003,0.0,9.8,0.0,0.0,0.0,WALK
206.0,4,1,3.46,0.0,9.8,0.0,0.0,0.0,WALK
207.0,1,1,3.17,0.0,9.8,0.0,0.0,0.0,WALK
207.0,2,1,3.27,0.0,9.8,0.0,0.0,0.0,WALK
207.0,3,1,3.37,0.0,9.8,0.0,0.0,0.0,WALK
207.0,4,1,3.4699999999999998,0.0,9.8,0.0,0.0,0.0,WALK
208.0,1,1,3.18,0.0,9.8,0.0,0.0,0.0,WALK
208.0,2,1,3.2800000000000002,0.0,9.8,0.0,0.0,0.0,WALK
208.0,3,1,3.38,0.0,9.8,0.0,0.0,0.0,WALK
208.0,4,1,3.48,0.0,9.8,0.0,0.0,0.0,WALK
209.0,1,1,3.19,0.0,9.8,0.0,0.0,0.0,WALK
209.0,2,1,3.29,0.0,9.8,0.0,0.0,0.0,WALK
209.0,3,1,3.3899999999999997,0.0,9.8,0.0,0.0,0.0,WALK
209.0,4,1,3.4899999999999998,0.0,9.8,0.0,0.0,0.0,WALK
210.0,1,1,3.2,0.0,9.8,0.0,0.0,0.0,WALK
210.0,2,1,3.3000000000000003,0.0,9.8,0.0,0.0,0.0,WALK
210.0,3,1,3.4000000000000004,0.0,9.8,0.0,0.0,0.0,WALK
210.0,4,1,3.5,0.0,9.8,0.0,0.0,0.0,WALK
211.0,1,1,3.21,0.0,9.8,0.0,0.0,0.0,WALK
211.0,2,1,3.31,0.0,9.8,0.0,0.0,0.0,WALK
211.0,3,1,3.41,0.0,9.8,0.0,0.0,0.0,WALK
211.0,4,1,3.51,0.0,9.8,0.0,0.0,0.0,WALK
212.0,1,1,3.22,0.0,9.8,0.0,0.0,0.0,WALK
212.0,2,1,3.3200000000000003,0.0,9.8,0.0,0.0,0.0,WALK
212.0,3,1,3.42,0.0,9.8,0.0,0.0,0.0,WALK
212.0,4,1,3.52,0.0,9.8,0.0,0.0,0.0,WALK
213.0,1,1,3.23,0.0,9.8,0.0,0.0,0.0,WALK
213.0,2,1,3.33,0.0,9.8,0.0,0.0,0.0,WALK
213.0,3,1,3.4299999999999997,0.0,9.8,0.0,0.0,0.0,WALK
213.0,4,1,3.53,0.0,9.8,0.0,0.0,0.0,WALK
214.0,1,1,3.24,0.0,9.8,0.0,0.0,0.0,WALK
214.0,2,1,3.3400000000000003,0.0,9.8,0.0,0.0,0.0,WALK
214.0,3,1,3.4400000000000004,0.0,9.8,0.0,0.0,0.0,WALK
214.0,4,1,3.54,0.0,9.8,0.0,0.0,0.0,WALK
215.0,1,1,3.25,0.0,9.8,0.0,0.0,0.0,WALK
215.0,2,1,3.35,0.0,9.8,0.0,0.0,0.0,WALK
215.0,3,1,3.45,0.0,9.8,0.0,0.0,0.0,WALK
215.0,4,1,3.55,0.0,9.8,0.0,0.0,0.0,WALK
216.0,1,1,3.2600000000000002,0.0,9.8,0.0,0.0,0.0,WALK
216.0,2,1,3.3600000000000003,0.0,9.8,0.0,0.0,0.0,WALK
216.0,3,1,3.46,0.0,9.8,0.0,0.0,0.0,WALK
216.0,4,1,3.56,0.0,9.8,0.0,0.0,0.0,WALK
217.0,1,1,3.27,0.0,9.8,0.0,0.0,0.0,WALK
217.0,2,1,3.37,0.0,9.8,0.0,0.0,0.0,WALK
217.0,3,1,3.4699999999999998,0.0,9.8,0.0,0.0,0.0,WALK
217.0,4,1,3.57,0.0,9.8,0.0,0.0,0.0,WALK
218.0,1,1,3.2800000000000002,0.0,9.8,0.0,0.0,0.0,WALK
218.0,2,1,3.3800000000000003,0.0,9.8,0.0,0.0,0.0,WALK
218.0,3,1,3.4800000000000004,0.0,9.8,0.0,0.0,0.0,WALK
218.0,4,1,3.58,0.0,9.8,0.0,0.0,0.0,WALK
219.0,1,1,3.29,0.0,9.8,0.0,0.0,0.0,WALK
219.0,2,1,3.39,0.0,9.8,0.0,0.0,0.0,WALK
219.0,3,1,3.49,0.0,9.8,0.0,0.0,0.0,WALK
219.0,4,1,3.59,0.0,9.8,0.0,0.0,0.0,WALK
220.0,1,1,3.3000000000000003,0.0,9.8,0.0,0.0,0.0,WALK
220.0,2,1,3.4000000000000004,0.0,9.8,0.0,0.0,0.0,WALK
220.0,3,1,3.5,0.0,9.8,0.0,0.0,0.0,WALK
220.0,4,1,3.6,0.0,9.8,0.0,0.0,0.0,WALK
221.0,1,1,3.31,0.0,9.8,0.0,0.0,0.0,WALK
221.0,2,1,3.41,0.0,9.8,0.0,0.0,0.0,WALK
221.0,3,1,3.51,0.0,9.8,0.0,0.0,0.0,WALK
221.0,4,1,3.61,0.0,9.8,0.0,0.0,0.0,WALK
222.0,1,1,3.3200000000000003,0.0,9.8,0.0,0.0,0.0,WALK
222.0,2,1,3.4200000000000004,0.0,9.8,0.0,0.0,0.0,WALK
222.0,3,1,3.5200000000000005,0.0,9.8,0.0,0.0,0.0,WALK
222.0,4,1,3.62,0.0,9.8,0.0,0.0,0.0,WALK
223.0,1,1,3.33,0.0,9.8,0.0,0.0,0.0,WALK
223.0,2,1,3.43,0.0,9.8,0.0,0.0,0.0,WALK
223.0,3,1,3.5300000000000002,0.0,9.8,0.0,0.0,0.0,WALK
223.0,4,1,3.63,0.0,9.8,0.0,0.0,0.0,WALK
224.0,1,1,3.3400000000000003,0.0,9.8,0.0,0.0,0.0,WALK
224.0,2,1,3.4400000000000004,0.0,9.8,0.0,0.0,0.0,WALK
224.0,3,1,3.54,0.0,9.8,0.0,0.0,0.0,WALK
224.0,4,1,3.64,0.0,9.8,0.0,0.0,0.0,WALK
225.0,1,1,3.35,0.0,9.8,0.0,0.0,0.0,WALK
225.0,2,1,3.45,0.0,9.8,0.0,0.0,0.0,WALK
225.0,3,1,3.55,0.0,9.8,0.0,0.0,0.0,WALK
225.0,4,1,3.65,0.0,9.8,0.0,0.0,0.0,WALK
226.0,1,1,3.3600000000000003,0.0,9.8,0.0,0.0,0.0,WALK
226.0,2,1,3.4600000000000004,0.0,9.8,0.0,0.0,0.0,WALK
226.0,3,1,3.5600000000000005,0.0,9.8,0.0,0.0,0.0,WALK
226.0,4,1,3.66,0.0,9.8,0.0,0.0,0.0,WALK
227.0,1,1,3.37,0.0,9.8,0.0,0.0,0.0,WALK
227.0,2,1,3.47,0.0,9.8,0.0,0.0,0.0,WALK
227.0,3,1,3.5700000000000003,0.0,9.8,0.0,0.0,0.0,WALK
227.0,4,1,3.67,0.0,9.8,0.0,0.0,0.0,WALK
228.0,1,1,3.3800000000000003,0.0,9.8,0.0,0.0,0.0,WALK
228.0,2,1,3.4800000000000004,0.0,9.8,0.0,0.0,0.0,WALK
228.0,3,1,3.58,0.0,9.8,0.0,0.0,0.0,WALK
228.0,4,1,3.68,0.0,9.8,0.0,0.0,0.0,WALK
229.0,1,1,3.39,0.0,9.8,0.0,0.0,0.0,WALK
229.0,2,1,3.49,0.0,9.8,0.0,0.0,0.0,WALK
229.0,3,1,3.59,0.0,9.8,0.0,0.0,0.0,WALK
229.0,4,1,3.69,0.0,9.8,0.0,0.0,0.0,WALK
230.0,1,1,3.4000000000000004,0.0,9.8,0.0,0.0,0.0,WALK
230.0,2,1,3.5000000000000004,0.0,9.8,0.0,0.0,0.0,WALK
230.0,3,1,3.6000000000000005,0.0,9.8,0.0,0.0,0.0,WALK
230.0,4,1,3.7,0.0,9.8,0.0,0.0,0.0,WALK
231.0,1,1,3.41,0.0,9.8,0.0,0.0,0.0,WALK
231.0,2,1,3.5100000000000002,0.0,9.8,0.0,0.0,0.0,WALK
231.0,3,1,3.6100000000000003,0.0,9.8,0.0,0.0,0.0,WALK
231.0,4,1,3.71,0.0,9.8,0.0,0.0,0.0,WALK
232.0,1,1,3.42,0.0,9.8,0.0,0.0,0.0,WALK
232.0,2,1,3.52,0.0,9.8,0.0,0.0,0.0,WALK
232.0,3,1,3.62,0.0,9.8,0.0,0.0,0.0,WALK
232.0,4,1,3.7199999999999998,0.0,9.8,0.0,0.0,0.0,WALK
233.0,1,1,3.43,0.0,9.8,0.0,0.0,0.0,WALK
233.0,2,1,3.5300000000000002,0.0,9.8,0.0,0.0,0.0,WALK
233.0,3,1,3.63,0.0,9.8,0.0,0.0,0.0,WALK
233.0,4,1,3.73,0.0,9.8,0.0,0.0,0.0,WALK
234.0,1,1,3.44,0.0,9.8,0.0,0.0,0.0,WALK
234.0,2,1,3.54,0.0,9.8,0.0,0.0,0.0,WALK
234.0,3,1,3.6399999999999997,0.0,9.8,0.0,0.0,0.0,WALK
234.0,4,1,3.7399999999999998,0.0,9.8,0.0,0.0,0.0,WALK
235.0,1,1,3.45,0.0,9.8,0.0,0.0,0.0,WALK
235.0,2,1,3.5500000000000003,0.0,9.8,0.0,0.0,0.0,WALK
235.0,3,1,3.6500000000000004,0.0,9.8,0.0,0.0,0.0,WALK
235.0,4,1,3.75,0.0,9.8,0.0,0.0,0.0,WALK
236.0,1,1,3.46,0.0,9.8,0.0,0.0,0.0,WALK
236.0,2,1,3.56,0.0,9.8,0.0,0.0,0.0,WALK
236.0,3,1,3.66,0.0,9.8,0.0,0.0,0.0,WALK
236.0,4,1,3.76,0.0,9.8,0.0,0.0,0.0,WALK
237.0,1,1,3.47,0.0,9.8,0.0,0.0,0.0,WALK
237.0,2,1,3.5700000000000003,0.0,9.8,0.0,0.0,0.0,WALK
237.0,3,1,3.67,0.0,9.8,0.0,0.0,0.0,WALK
237.0,4,1,3.77,0.0,9.8,0.0,0.0,0.0,WALK
238.0,1,1,3.48,0.0,9.8,0.0,0.0,0.0,WALK
238.0,2,1,3.58,0.0,9.8,0.0,0.0,0.0,WALK
238.0,3,1,3.6799999999999997,0.0,9.8,0.0,0.0,0.0,WALK
238.0,4,1,3.78,0.0,9.8,0.0,0.0,0.0,WALK
239.0,1,1,3.49,0.0,9.8,0.0,0.0,0.0,WALK
239.0,2,1,3.5900000000000003,0.0,9.8,0.0,0.0,0.0,WALK
239.0,3,1,3.6900000000000004,0.0,9.8,0.0,0.0,0.0,WALK
239.0,4,1,3.79,0.0,9.8,0.0,0.0,0.0,WALK
240.0,1,1,3.5,0.0,9.8,0.0,0.0,0.0,WALK
240.0,2,1,3.6,0.0,9.8,0.0,0.0,0.0,WALK
240.0,3,1,3.7,0.0,9.8,0.0,0.0,0.0,WALK
240.0,4,1,3.8,0.0,9.8,0.0,0.0,0.0,WALK
241.0,1,1,3.5100000000000002,0.0,9.8,0.0,0.0,0.0,WALK
241.0,2,1,3.6100000000000003,0.0,9.8,0.0,0.0,0.0,WALK
241.0,3,1,3.71,0.0,9.8,0.0,0.0,0.0,WALK
241.0,4,1,3.81,0.0,9.8,0.0,0.0,0.0,WALK
242.0,1,1,3.52,0.0,9.8,0.0,0.0,0.0,WALK
242.0,2,1,3.62,0.0,9.8,0.0,0.0,0.0,WALK
242.0,3,1,3.7199999999999998,0.0,9.8,0.0,0.0,0.0,WALK
242.0,4,1,3.82,0.0,9.8,0.0,0.0,0.0,WALK
243.0,1,1,3.5300000000000002,0.0,9.8,0.0,0.0,0.0,WALK
243.0,2,1,3.6300000000000003,0.0,9.8,0.0,0.0,0.0,WALK
243.0,3,1,3.7300000000000004,0.0,9.8,0.0,0.0,0.0,WALK
243.0,4,1,3.83,0.0,9.8,0.0,0.0,0.0,WALK
244.0,1,1,3.54,0.0,9.8,0.0,0.0,0.0,WALK
244.0,2,1,3.64,0.0,9.8,0.0,0.0,0.0,WALK
244.0,3,1,3.74,0.0,9.8,0.0,0.0,0.0,WALK
244.0,4,1,3.84,0.0,9.8,0.0,0.0,0.0,WALK
245.0,1,1,3.5500000000000003,0.0,9.8,0.0,0.0,0.0,WALK
245.0,2,1,3.6500000000000004,0.0,9.8,0.0,0.0,0.0,WALK
245.0,3,1,3.75,0.0,9.8,0.0,0.0,0.0,WALK
245.0,4,1,3.85,0.0,9.8,0.0,0.0,0.0,WALK
246.0,1,1,3.56,0.0,9.8,0.0,0.0,0.0,WALK
246.0,2,1,3.66,0.0,9.8,0.0,0.0,0.0,WALK
246.0,3,1,3.76,0.0,9.8,0.0,0.0,0.0,WALK
246.0,4,1,3.86,0.0,9.8,0.0,0.0,0.0,WALK
247.0,1,1,3.5700000000000003,0.0,9.8,0.0,0.0,0.0,WALK
247.0,2,1,3.6700000000000004,0.0,9.8,0.0,0.0,0.0,WALK
247.0,3,1,3.7700000000000005,0.0,9.8,0.0,0.0,0.0,WALK
247.0,4,1,3.87,0.0,9.8,0.0,0.0,0.0,WALK
248.0,1,1,3.58,0.0,9.8,0.0,0.0,0.0,WALK
248.0,2,1,3.68,0.0,9.8,0.0,0.0,0.0,WALK
248.0,3,1,3.7800000000000002,0.0,9.8,0.0,0.0,0.0,WALK
248.0,4,1,3.88,0.0,9.8,0.0,0.0,0.0,WALK
249.0,1,1,3.5900000000000003,0.0,9.8,0.0,0.0,0.0,WALK
249.0,2,1,3.6900000000000004,0.0,9.8,0.0,0.0,0.0,WALK
249.0,3,1,3.79,0.0,9.8,0.0,0.0,0.0,WALK
249.0,4,1,3.89,0.0,9.8,0.0,0.0,0.0,WALK
250.0,1,1,3.6,0.0,9.8,0.0,0.0,0.0,WALK
250.0,2,1,3.7,0.0,9.8,0.0,0.0,0.0,WALK
250.0,3,1,3.8,0.0,9.8,0.0,0.0,0.0,WALK
250.0,4,1,3.9,0.0,9.8,0.0,0.0,0.0,WALK
251.0,1,1,3.6100000000000003,0.0,9.8,0.0,0.0,0.0,WALK
251.0,2,1,3.7100000000000004,0.0,9.8,0.0,0.0,0.0,WALK
251.0,3,1,3.8100000000000005,0.0,9.8,0.0,0.0,0.0,WALK
251.0,4,1,3.91,0.0,9.8,0.0,0.0,0.0,WALK
252.0,1,1,3.62,0.0,9.8,0.0,0.0,0.0,WALK
252.0,2,1,3.72,0.0,9.8,0.0,0.0,0.0,WALK
252.0,3,1,3.8200000000000003,0.0,9.8,0.0,0.0,0.0,WALK
252.0,4,1,3.92,0.0,9.8,0.0,0.0,0.0,WALK
253.0,1,1,3.6300000000000003,0.0,9.8,0.0,0.0,0.0,WALK
253.0,2,1,3.7300000000000004,0.0,9.8,0.0,0.0,0.0,WALK
253.0,3,1,3.83,0.0,9.8,0.0,0.0,0.0,WALK
253.0,4,1,3.93,0.0,9.8,0.0,0.0,0.0,WALK
254.0,1,1,3.64,0.0,9.8,0.0,0.0,0.0,WALK
254.0,2,1,3.74,0.0,9.8,0.0,0.0,0.0,WALK
254.0,3,1,3.84,0.0,9.8,0.0,0.0,0.0,WALK
254.0,4,1,3.94,0.0,9.8,0.0,0.0,0.0,WALK
255.0,1,1,3.6500000000000004,0.0,9.8,0.0,0.0,0.0,WALK
255.0,2,1,3.7500000000000004,0.0,9.8,0.0,0.0,0.0,WALK
255.0,3,1,3.8500000000000005,0.0,9.8,0.0,0.0,0.0,WALK
255.0,4,1,3.95,0.0,9.8,0.0,0.0,0.0,WALK
256.0,1,1,3.66,0.0,9.8,0.0,0.0,0.0,WALK
256.0,2,1,3.7600000000000002,0.0,9.8,0.0,0.0,0.0,WALK
256.0,3,1,3.8600000000000003,0.0,9.8,0.0,0.0,0.0,WALK
256.0,4,1,3.96,0.0,9.8,0.0,0.0,0.0,WALK
257.0,1,1,3.67,0.0,9.8,0.0,0.0,0.0,WALK
257.0,2,1,3.77,0.0,9.8,0.0,0.0,0.0,WALK
257.0,3,1,3.87,0.0,9.8,0.0,0.0,0.0,WALK
257.0,4,1,3.9699999999999998,0.0,9.8,0.0,0.0,0.0,WALK
258.0,1,1,3.68,0.0,9.8,0.0,0.0,0.0,WALK
258.0,2,1,3.7800000000000002,0.0,9.8,0.0,0.0,0.0,WALK
258.0,3,1,3.88,0.0,9.8,0.0,0.0,0.0,WALK
258.0,4,1,3.98,0.0,9.8,0.0,0.0,0.0,WALK
259.0,1,1,3.69,0.0,9.8,0.0,0.0,0.0,WALK
259.0,2,1,3.79,0.0,9.8,0.0,0.0,0.0,WALK
259.0,3,1,3.8899999999999997,0.0,9.8,0.0,0.0,0.0,WALK
259.0,4,1,3.9899999999999998,0.0,9.8,0.0,0.0,0.0,WALK
260.0,1,1,3.7,0.0,9.8,0.0,0.0,0.0,WALK
260.0,2,1,3.8000000000000003,0.0,9.8,0.0,0.0,0.0,WALK
260.0,3,1,3.9000000000000004,0.0,9.8,0.0,0.0,0.0,WALK
260.0,4,1,4.0,0.0,9.8,0.0,0.0,0.0,WALK
261.0,1,1,3.71,0.0,9.8,0.0,0.0,0.0,WALK
261.0,2,1,3.81,0.0,9.8,0.0,0.0,0.0,WALK
261.0,3,1,3.91,0.0,9.8,0.0,0.0,0.0,WALK
261.0,4,1,4.01,0.0,9.8,0.0,0.0,0.0,WALK
262.0,1,1,3.72,0.0,9.8,0.0,0.0,0.0,WALK
262.0,2,1,3.8200000000000003,0.0,9.8,0.0,0.0,0.0,WALK
262.0,3,1,3.92,0.0,9.8,0.0,0.0,0.0,WALK
262.0,4,1,4.02,0.0,9.8,0.0,0.0,0.0,WALK
263.0,1,1,3.73,0.0,9.8,0.0,0.0,0.0,WALK
263.0,2,1,3.83,0.0,9.8,0.0,0.0,0.0,WALK
263.0,3,1,3.9299999999999997,0.0,9.8,0.0,0.0,0.0,WALK
263.0,4,1,4.029999999999999,0.0,9.8,0.0,0.0,0.0,WALK
264.0,1,1,3.74,0.0,9.8,0.0,0.0,0.0,WALK
264.0,2,1,3.8400000000000003,0.0,9.8,0.0,0.0,0.0,WALK
264.0,3,1,3.9400000000000004,0.0,9.8,0.0,0.0,0.0,WALK
264.0,4,1,4.04,0.0,9.8,0.0,0.0,0.0,WALK
265.0,1,1,3.75,0.0,9.8,0.0,0.0,0.0,WALK
265.0,2,1,3.85,0.0,9.8,0.0,0.0,0.0,WALK
265.0,3,1,3.95,0.0,9.8,0.0,0.0,0.0,WALK
265.0,4,1,4.05,0.0,9.8,0.0,0.0,0.0,WALK
266.0,1,1,3.7600000000000002,0.0,9.8,0.0,0.0,0.0,WALK
266.0,2,1,3.8600000000000003,0.0,9.8,0.0,0.0,0.0,WALK
266.0,3,1,3.96,0.0,9.8,0.0,0.0,0.0,WALK
266.0,4,1,4.0600000000000005,0.0,9.8,0.0,0.0,0.0,WALK
267.0,1,1,3.77,0.0,9.8,0.0,0.0,0.0,WALK
267.0,2,1,3.87,0.0,9.8,0.0,0.0,0.0,WALK
267.0,3,1,3.9699999999999998,0.0,9.8,0.0,0.0,0.0,WALK
267.0,4,1,4.07,0.0,9.8,0.0,0.0,0.0,WALK
268.0,1,1,3.7800000000000002,0.0,9.8,0.0,0.0,0.0,WALK
268.0,2,1,3.8800000000000003,0.0,9.8,0.0,0.0,0.0,WALK
268.0,3,1,3.9800000000000004,0.0,9.8,0.0,0.0,0.0,WALK
268.0,4,1,4.08,0.0,9.8,0.0,0.0,0.0,WALK
269.0,1,1,3.79,0.0,9.8,0.0,0.0,0.0,WALK
269.0,2,1,3.89,0.0,9.8,0.0,0.0,0.0,WALK
269.0,3,1,3.99,0.0,9.8,0.0,0.0,0.0,WALK
269.0,4,1,4.09,0.0,9.8,0.0,0.0,0.0,WALK
270.0,1,1,3.8000000000000003,0.0,9.8,0.0,0.0,0.0,WALK
270.0,2,1,3.9000000000000004,0.0,9.8,0.0,0.0,0.0,WALK
270.0,3,1,4.0,0.0,9.8,0.0,0.0,0.0,WALK
270.0,4,1,4.1,0.0,9.8,0.0,0.0,0.0,WALK
271.0,1,1,3.81,0.0,9.8,0.0,0.0,0.0,WALK
271.0,2,1,3.91,0.0,9.8,0.0,0.0,0.0,WALK
271.0,3,1,4.01,0.0,9.8,0.0,0.0,0.0,WALK
271.0,4,1,4.109999999999999,0.0,9.8,0.0,0.0,0.0,WALK
272.0,1,1,3.8200000000000003,0.0,9.8,0.0,0.0,0.0,WALK
272.0,2,1,3.9200000000000004,0.0,9.8,0.0,0.0,0.0,WALK
272.0,3,1,4.0200000000000005,0.0,9.8,0.0,0.0,0.0,WALK
272.0,4,1,4.12,0.0,9.8,0.0,0.0,0.0,WALK
273.0,1,1,3.83,0.0,9.8,0.0,0.0,0.0,WALK
273.0,2,1,3.93,0.0,9.8,0.0,0.0,0.0,WALK
273.0,3,1,4.03,0.0,9.8,0.0,0.0,0.0,WALK
273.0,4,1,4.13,0.0,9.8,0.0,0.0,0.0,WALK
274.0,1,1,3.8400000000000003,0.0,9.8,0.0,0.0,0.0,WALK
274.0,2,1,3.9400000000000004,0.0,9.8,0.0,0.0,0.0,WALK
274.0,3,1,4.04,0.0,9.8,0.0,0.0,0.0,WALK
274.0,4,1,4.140000000000001,0.0,9.8,0.0,0.0,0.0,WALK
275.0,1,1,3.85,0.0,9.8,0.0,0.0,0.0,WALK
275.0,2,1,3.95,0.0,9.8,0.0,0.0,0.0,WALK
275.0,3,1,4.05,0.0,9.8,0.0,0.0,0.0,WALK
275.0,4,1,4.15,0.0,9.8,0.0,0.0,0.0,WALK
276.0,1,1,3.8600000000000003,0.0,9.8,0.0,0.0,0.0,WALK
276.0,2,1,3.9600000000000004,0.0,9.8,0.0,0.0,0.0,WALK
276.0,3,1,4.0600000000000005,0.0,9.8,0.0,0.0,0.0,WALK
276.0,4,1,4.16,0.0,9.8,0.0,0.0,0.0,WALK
277.0,1,1,3.87,0.0,9.8,0.0,0.0,0.0,WALK
277.0,2,1,3.97,0.0,9.8,0.0,0.0,0.0,WALK
277.0,3,1,4.07,0.0,9.8,0.0,0.0,0.0,WALK
277.0,4,1,4.17,0.0,9.8,0.0,0.0,0.0,WALK
278.0,1,1,3.8800000000000003,0.0,9.8,0.0,0.0,0.0,WALK
278.0,2,1,3.9800000000000004,0.0,9.8,0.0,0.0,0.0,WALK
278.0,3,1,4.08,0.0,9.8,0.0,0.0,0.0,WALK
278.0,4,1,4.18,0.0,9.8,0.0,0.0,0.0,WALK
279.0,1,1,3.89,0.0,9.8,0.0,0.0,0.0,WALK
279.0,2,1,3.99,0.0,9.8,0.0,0.0,0.0,WALK
279.0,3,1,4.09,0.0,9.8,0.0,0.0,0.0,WALK
279.0,4,1,4.1899999999999995,0.0,9.8,0.0,0.0,0.0,WALK
280.0,1,1,3.9000000000000004,0.0,9.8,0.0,0.0,0.0,WALK
280.0,2,1,4.0,0.0,9.8,0.0,0.0,0.0,WALK
280.0,3,1,4.1000000000000005,0.0,9.8,0.0,0.0,0.0,WALK
